x,y,z,sigma_11,sigma_22,sigma_12,vonMises
-0.368061115137933,0.1213801750962395,0.03420626524995266,-50.530908436046076,334.191003079377,-77.86053564982254,386.40750931931757
-0.2132636119329137,0.14568247877692603,0.16731222513841873,128.76247786892068,307.8881505235986,-56.0856796716173,284.8986805244461
-0.13259170288728328,0.11580587559596733,0.2771545562329094,206.1511468976952,316.7097169752874,-66.6830820905839,301.4185945110229
-0.18794973399018527,0.14137425495799766,0.2046104198273327,168.81161990304807,307.0617231274876,-49.581400696154226,279.8635807280369
-0.0131402462216329,0.12980772835983634,0.392229364864216,134.81529403956887,120.05094325030822,8.032387284996371,128.82642199772044
-0.3364999776708251,0.14117789746153042,0.05839455683958356,-42.89422936689511,351.0591752097406,-85.21389698232224,402.3991760819898
-0.06754786607382374,0.1148883999545699,0.35565662940728354,236.69986287125258,200.30952241393123,-62.296954372970134,245.7238794627562
-0.09033164967634194,0.11595075364564705,0.333093163037762,241.16597033757802,241.30907758231362,-85.30762907713468,282.8917338176816
-0.0412598255759683,0.12315511642861576,0.3754833626701292,192.48615648563748,158.39104095275152,-28.229886358611815,184.5029513298245
-0.3034233399917432,0.15365734203828874,0.0861771285355052,-12.746301202730418,350.8373623430533,-81.24059195410531,384.085020596922
-0.3974119482133652,0.11088083587077013,0.0337212725097594,-34.89711495269672,314.13778378964855,-69.83364198914143,354.25001178347077
-0.1511195015014461,0.13212251974583278,0.2575386370422777,199.38473300840548,320.95804795963437,-55.997304568554505,296.95336328183214
-0.16439537687195294,0.13276831732276673,0.23585807312161736,190.83516484825776,319.6995023865453,-47.365705968810126,290.4246116202885
-0.27053795530472224,0.15931361230118696,0.11826844851777964,37.24894237019416,339.2209262899888,-71.86497520891345,345.42209511252986
-0.11174046635241158,0.12765821125806576,0.30968590440366817,215.5652595756402,287.54338047336114,-87.19048426613548,299.9529212704116
-0.4449823380752724,0.07562358175375367,0.02573028050051773,7.508495539744867,268.5998325396574,-51.10459603682317,279.32151028745136
-0.2385541797768011,0.1595664694328771,0.15435923015023056,96.11871859669776,321.4032111924963,-63.351658978313196,306.08212215473554
-0.4215749611096933,0.09467453531517983,0.02919194194601964,-16.505442743977444,292.38125763661424,-60.14799186553418,318.49404129597974
-0.012755652354638491,0.15564124871751972,0.38387087398399616,96.62738624272794,132.25931681456458,-2.7686805344910432,118.6275825515409
-0.46697250243303706,0.06005888414564503,0.028129189162979604,29.828952262326766,258.18382847737985,-45.589972770184175,257.06543804507663
-0.3669518270342569,0.1368658790055885,0.05587508758184576,-42.65283417559026,342.8927112264844,-82.42218015882398,392.9379963477982
-0.21052392137058074,0.15940148079907135,0.19364789871366464,145.6513351343439,314.15946712230107,-56.30852726045613,289.248486779538
-0.48915357827744815,0.042072153319318795,0.030626719328693697,52.1217221844956,250.8494985579551,-41.157841927785796,240.1027713974899
-0.039909504262548745,0.14806556628248807,0.3709004072727145,149.47579069656163,173.05036045776802,-38.93831184221367,175.9862954509251
-0.13234828250163289,0.1415942429965828,0.2894063239413334,200.58753109724177,311.08538123901076,-73.28280707391758,301.1988262046008
-0.3327537861119214,0.15564780923145777,0.0810548498721424,-29.741600099842984,354.3167478151465,-83.44022901725265,397.3030116124856
-0.1825945649959163,0.15624061525090122,0.2312091945766608,178.08180373385133,315.5845935604244,-52.83205632911206,288.93004238021507
-0.06497616158510489,0.14484524133286936,0.354584498138482,183.01693954524288,212.96433229375083,-66.57714943517897,230.58724410052315
-0.01175887596723546,0.18199393639052358,0.37835301280318007,50.22715830152484,144.69298518703806,-9.612189442926018,128.32962432319903
-0.08785458795629186,0.1477366726547048,0.33674461840246184,190.5275380528573,249.68726270682515,-80.47117472613661,265.51648226284357
-0.2983234414061614,0.16670269549459776,0.11047992934070568,7.791407998667339,348.6316408274958,-75.67675004449632,368.8757340374037
-0.265302363533386,0.17167730460956976,0.14402847071901032,60.099035273779435,332.9695624859377,-67.83589993791296,329.05106300259547
-0.4374716342020842,0.0965842261981375,0.041880247718844285,1.9016178031577256,289.4014102804821,-60.67501952344979,307.0029894497217
-0.03738147936640257,0.17243353053170646,0.36925075121548434,109.51555501825457,181.5469271719141,-40.77726147201953,173.3755640939696
-0.3980520751036637,0.1285025408767836,0.05472646830700176,-29.956368277654892,324.79936300688155,-76.54182433805418,365.64705955830823
-0.11069579098198634,0.15671444756504033,0.3181681639957236,186.11216276496623,286.09273192327646,-84.13231743108892,290.6478828544514
-0.15408951714877978,0.1541975621931319,0.2686284443233138,193.60861017405435,320.9682865518671,-62.97367693360749,300.4326263839048
-0.23508314871916924,0.17393808377607933,0.18110088332606616,114.27623048827633,317.2969468798614,-61.390666296215684,297.9653537643291
-0.4633633481419827,0.08237098114940983,0.04607365924984232,30.69008793073879,273.40078695274315,-52.930862884829935,275.1439738552543
-0.025501161716734888,0.1965651143547094,0.3717785690607024,50.48994020915531,167.4868930195968,-27.65279178910447,156.32888684596972
-0.36334965170475564,0.15409881515859336,0.07698070730710779,-36.459432683831295,346.52215453756213,-83.6793421305272,393.76083081230007
-0.2059671033212343,0.1753743106521553,0.22013482733107373,155.68470783415657,311.65153469432926,-59.00854727403955,288.60189736029446
-0.06087725814051681,0.17273591562715485,0.35696029767763365,132.06140671314444,214.03401153164472,-61.60586741575853,215.3392423321872
-0.32749611008288915,0.17112608362445358,0.10343973904737357,-15.977170935285374,350.8999532109344,-78.59407214262359,384.0879068859703
-0.4881360517537656,0.0647232356253159,0.05001755016089441,59.916619410977404,261.32511434690787,-41.43793459643232,247.73858504896882
-0.13471196485938602,0.16855138236436512,0.2994516701523071,179.98225040784692,306.429084212896,-76.79995261150864,298.05250562571064
-0.08501572828924192,0.17644000065539256,0.3425944945189315,147.38652896417474,253.50313542341948,-79.11214978285389,259.61486495925703
-0.2929381447143047,0.18098662360774137,0.13448346102926645,25.88174590647553,339.5533535759912,-70.07559054112538,349.1559483182069
-0.014551961970514171,0.21929345201808859,0.37401229838945926,7.448274680736414,163.11043856812285,-22.302529042818975,164.1274170300979
-0.17624728785938154,0.17279473670021256,0.2555117859449203,177.9614281017223,315.90406699806124,-62.658857204821075,295.0005215087685
-0.4286691098549536,0.11812432247732879,0.057074059189332456,-5.815025567101752,302.1889687520278,-69.64376418947367,328.11581127490075
-0.26120157994147875,0.18657119475421113,0.16926216818231649,76.78074381692923,320.891608975711,-64.46644441665084,310.96009113310765
-0.053141388774521126,0.19847889147112835,0.36193805613719215,82.18186234934643,214.44040308854022,-59.72585845591032,214.04898456219794
-0.3945095271872286,0.1488746337111203,0.07463324222883351,-29.715878773812104,328.52987541003733,-82.14222925102332,372.58489491453867
-0.23134532515430817,0.19076146193329874,0.207072199232217,123.26401260797651,307.518178541888,-62.12543795568321,288.84984407911145
-0.10999644171641926,0.18401553791016761,0.3270016269760064,154.8539616838283,283.33562051135976,-84.18997258504766,285.73945199957467
-0.16014153898680034,0.17913424654600146,0.27914803570990565,178.11662998542567,310.2757820288193,-70.15710679548963,295.7995554960079
-0.35798238627469803,0.17236426011295902,0.09760190263651967,-30.16586557824312,343.0397840612057,-81.32841622429521,385.71660421283366
-0.45911995791197596,0.10495586734461337,0.06220253729863806,27.815524205078102,279.30022605512295,-59.041616163564186,285.43155883774125
-0.012326079171151416,0.24554611597413473,0.3742747365518104,-25.57893448234154,165.69043241995098,-26.529448856567505,185.62656321195715
-0.04526879283476409,0.2213091988457936,0.3669594790212644,46.07007198252791,211.42592537171842,-59.3596526604253,218.29720782184575
-0.3216037254042109,0.1875308484543346,0.1256610558783169,-3.493771653940499,338.58747367985535,-72.59343396316869,362.8306093136209
-0.19961462353394116,0.19359623739422654,0.24680369769154303,156.70973777692745,303.61250782404716,-64.25288494991541,285.5604314459199
-0.08000054296751608,0.20215235505548357,0.3504097655009135,108.7295874830005,250.4217876363706,-79.9700519073181,257.8576445578806
-0.2884190952044589,0.1970879510270313,0.15812655725657915,38.96509163499842,321.58387527496836,-65.68014932919556,324.56982004228223
-0.42549409078002864,0.14003247503789612,0.07464916700867534,-10.569243535152683,305.45984990036766,-76.65649716641768,338.04521003461014
-0.13682999816952135,0.19371695142533596,0.3098769892131831,159.98326065181303,300.3731809937229,-81.02911128957248,295.73833243337685
-0.4869241325632758,0.08822353316830606,0.06764705072372505,61.00617362207409,261.08707702463136,-44.85468181860017,248.99019840341413
-0.25809314206508027,0.20414315900874158,0.19389853409823785,85.12254599582369,301.4925300884679,-63.20156543946255,290.6253522975929
-0.03994865249546231,0.2427697967637169,0.3711418955935922,20.663036813659346,208.3819266303308,-59.64935369254094,224.09444705989696
-0.3898411303023977,0.1703033886376727,0.09361978361390941,-31.607134126271678,325.88864901031695,-82.58893231416991,371.43724092143464
-0.10699287902572802,0.2087099010801719,0.3376706170858064,127.00295895813336,278.252578401896,-88.56047611475233,285.9094646311462
-0.026537443781845416,0.26327728443347953,0.37532397528708505,-15.026110672342142,185.80208394319504,-48.62026568804175,211.26256597604115
-0.07364512437401927,0.2254993154013753,0.3587414789147582,77.5100005070867,245.5447193961404,-82.16609196755446,259.84926031199797
-0.2280802865852683,0.20988576327886527,0.23182522540182904,124.36313804969281,289.0595078412169,-66.48192408465988,276.28387645813757
-0.3512335529850109,0.19125333719378973,0.11797717657976772,-23.542549911092166,332.0348492151418,-75.63125895405223,368.481480881241
-0.16646230282478064,0.2030348910561957,0.2891541755811265,160.14755507402685,301.511501457952,-74.74065471882865,291.5966246818105
-0.4566353690653797,0.12756279488461514,0.07752289683674435,20.87476054085344,275.7693540506839,-65.87888822176899,289.39239238595155
-0.31647894279515854,0.20527627025161205,0.14762793749342937,6.30937522247461,318.74198642784927,-66.1983519263537,335.8152240882404
-0.28548712251096775,0.2155744268804069,0.1811682435337764,46.27621298110112,295.79958860035885,-62.393070883014424,296.0221032707863
-0.06624435705096826,0.24783223615918676,0.3670374789570006,44.98695851743405,237.56538082589609,-81.8508481574655,260.5234667040549
-0.42249716783853336,0.16263412041144554,0.09101927734447472,-18.931186895132768,299.53105260165796,-80.83851333660888,339.6355625711665
-0.015390473444647279,0.28412611793993603,0.37899658842029854,-36.91504302977567,175.57000270794376,-45.83305162609621,212.06302440911367
-0.19614192343291542,0.2149309011913173,0.27019201303879586,147.7405219518992,289.8207335811201,-72.9328595273899,281.0029519148992
-0.13524000846383794,0.2169271163592733,0.32332529498464657,138.4900789076314,292.0400279788776,-88.96986945763885,296.2585802853512
-0.4861324574657538,0.11262962970474194,0.08339977377740866,57.20733488543127,251.3383170768089,-50.38249643627188,244.29576615773664
-0.2564587683550043,0.2244247073899926,0.21763116115837144,85.75959293831859,274.87467687005153,-64.32493801017822,267.86330155132055
-0.38179126631406307,0.19259221388399528,0.11234263797814233,-32.46216435571343,315.70505074515694,-79.1757757691579,360.2476243250211
-0.10170646145721673,0.23160339102509525,0.3493730939184475,98.51077208961652,271.46480181079244,-94.22300703305761,288.59873315970077
-0.056026434708117356,0.26976281831996324,0.37520020869857,14.981680981949378,230.73645466262565,-84.63274719222653,267.38557929060295
-0.34504681566835105,0.2112336346498272,0.1382678363236054,-18.48797794484457,310.8302894599132,-67.62119836954993,341.2063556224431
-0.3134375893997124,0.22489588281714856,0.16877978016505105,11.590587454824757,289.22438147564105,-60.55234527691831,302.37817981058
-0.4556932886846855,0.15037585392166153,0.09144316210008831,10.951224540990413,266.51743583143997,-73.879334575701,290.8732522410387
-0.2267660768539771,0.23126345657469272,0.25472927122487465,117.84762209666489,264.9101653903859,-72.7283129632114,262.1347882672829
-0.1647059277672943,0.22614836173168507,0.30725951303052734,142.18434835746095,288.7714535167924,-86.71270142547613,291.7256212728429
-0.09463438830710735,0.25344840926202006,0.3613304344952577,71.11483940965627,267.11597284303883,-101.92822330200917,297.62466620925454
-0.013582508000635263,0.31158152455171306,0.38469888866828833,-41.49501745931293,169.78044749698043,-55.467719575075314,216.38457247211124
-0.4274940697396537,0.181516074520437,0.10338532520621756,-22.368119860307633,279.1468100343061,-81.43319775902742,323.3594914884463
-0.2845792902046832,0.23673826027897155,0.2034400310765989,47.24374675039379,261.65928095197705,-60.36386946556284,263.18658081616206
-0.1306382674157831,0.2389601512838498,0.3384579818656672,115.65511854469152,284.4995582319714,-100.01331122470712,302.3578380213301
-0.04714258416507361,0.29147746181734163,0.382870568695716,0.23467992028593443,220.60344471580845,-88.06237261609499,268.10279392175846
-0.40664949199070455,0.1982670464930381,0.11285373939612504,-32.95995301422659,290.5127945299521,-78.56921974349223,337.01438725868155
-0.37327998150616915,0.2160562669654404,0.1312447623222587,-32.766199021200435,297.27376978629263,-70.11830766707189,337.54345011588254
-0.19468755550760047,0.23771149340617082,0.2913438883898585,132.8046407719744,271.02964763480287,-83.99579170359442,276.1630434845775
-0.48582358808679565,0.1380699690794499,0.09694374821930508,46.74711497457323,230.7112499121218,-59.649007303669116,235.16356113528633
-0.3417611609408882,0.23253166877914233,0.1574025212317324,-14.456810733125849,281.55294663273844,-59.0557199269068,306.6172744044768
-0.08588102780329393,0.274802968083407,0.37318703005786646,48.21216247492817,259.6839287606446,-109.54847726777058,305.3569031749541
-0.25693745813217855,0.24749854654346443,0.2405614908439083,80.7306310925913,240.1426253808035,-68.27982743076458,242.45711811389245
-0.45732948710697074,0.17312187815380553,0.103464831564227,1.3925214137584199,247.77183260611093,-78.92131100382446,282.37123181715134
-0.16038423888394004,0.24767852688031033,0.32603831224582747,123.74270981518953,279.20590882665726,-100.62497163582351,298.4872807200223
-0.12422535262154866,0.26011167729180473,0.35397981865596845,93.3353597663873,278.9570958996967,-112.9548211474124,314.27434621944644
-0.31273955137486353,0.246625522866238,0.18880454414620448,14.09781302522331,251.92846365967085,-54.94282013403715,263.00418097523453
-0.4322183238012238,0.2023466247973123,0.11433746179526288,-26.95269014575329,252.9610677952348,-80.5944839602627,301.6954476618521
-0.2260729811543596,0.2533915595396641,0.2769587403845388,108.32549088106225,242.1228116861999,-82.06838683261587,253.64434911104792
-0.04196925508981558,0.3149237579847812,0.3913614572328089,-7.972772499369086,209.6746194132651,-90.03647850506434,264.60990448521903
-0.40055466347866897,0.2215427245827803,0.12730717605757166,-37.20440806492512,275.35991887631735,-73.34637771316034,321.8554474613681
-0.012155183403206427,0.33913926311773746,0.3929406507287904,-33.52221341312115,162.7076518034245,-64.65110586373248,213.5208089236553
-0.370094354885659,0.2394982355488277,0.14798264277808398,-30.998630479640116,270.0912117993883,-59.739736984839865,304.94121397131005
-0.07729954722316279,0.29649147962632316,0.3849137336089808,31.602676231661185,252.19304441158323,-115.2334909494812,310.590337862243
-0.4861256520616063,0.1645622687620349,0.10804339526044753,28.754167258403044,203.42818806539555,-70.53965055127449,226.46842735638816
-0.19061607220259968,0.2585151015473184,0.31293428204541124,119.3440203464759,257.1481043120468,-99.27196878081021,281.5027984008671
-0.2857989409273163,0.26071257323870933,0.22522366997157903,46.42864000455433,220.24237060895985,-59.93447727999745,226.3033172223807
-0.11615658825860986,0.2804285552943913,0.36936142043032594,72.75971487026314,276.8071880324169,-124.42166707302852,328.9651001106842
-0.34114662637139337,0.25525005730369715,0.17487236727226582,-11.542383718314749,244.60504072011878,-49.75321441849495,264.9798574268157
-0.15436024027186762,0.2683670901045861,0.345316115736162,104.78938946276419,274.22160007116673,-116.30490313288165,313.08669648973734
-0.45879587034577274,0.19809882739056872,0.11389671938086884,-12.0717640407617,219.13268459314475,-83.40002429751985,267.72536518709296
-0.42895449112701545,0.22533651450320946,0.1244654121907404,-34.0470902163356,239.5964624612448,-77.60170813332044,291.18603480370075
-0.0369973079730499,0.33947494416059054,0.4012560523650207,-7.999314618997843,197.4237583163375,-93.44430875052775,258.4857842353243
-0.398308091882054,0.24625072037415846,0.1405563576371489,-38.36099354966184,250.4782463188311,-63.50200133689116,293.1160599793418
-0.25896224367519394,0.27301205817140267,0.2640511829008165,73.537685952001,199.3003071025761,-74.39278262836939,216.96815110537568
-0.010802239809496406,0.366393384064085,0.4039428767533085,-19.51332900770223,150.7023852344621,-71.0405421562568,202.91121220674157
-0.22170084751673286,0.2727852470807418,0.3002440601431377,100.22249860395863,226.38272240888108,-94.9642921419435,256.241476925875
-0.07102061397917048,0.32009304089811175,0.3978632288277388,21.32397757373849,244.2687180644518,-119.76031786492683,312.9548516699632
-0.3140016483619943,0.27032819559440296,0.20778883195213943,15.76661159678973,207.374765681728,-49.319624956477355,217.44093063372245
-0.36952720520222965,0.2641451857468027,0.16289158842787033,-27.955788682130056,236.5513461246204,-47.34238570996921,264.7167342142874
-0.10638424898372795,0.30055025609691444,0.3845729835439709,55.35019636680529,271.98028683877544,-132.2585831411671,338.3190163526834
-0.18429788348782833,0.27818961380734164,0.33555902906940704,103.68192252102514,253.55686646930872,-117.18004559200025,299.90873855604093
-0.4863687609746879,0.19256727582205657,0.11657596551980696,9.605029525816775,174.9425613636348,-80.43729294984512,220.06204168992622
-0.1475671424742792,0.28881586932785874,0.36501179395598526,86.70654482340647,275.30181603324775,-132.95877226706145,335.3695736688981
-0.45756170318782213,0.22457832561901597,0.1221806132416624,-22.667494324364753,196.07535643686572,-83.39620517467351,253.51267984575887
-0.4269738119751669,0.2511265786208551,0.1340778743264088,-36.6128774397406,217.9443651352165,-70.868984495233,268.11762028659086
-0.0324567454671047,0.3658975840440542,0.4140810965613336,-1.1258418829585644,185.60260593777377,-92.0742989735547,245.13584730227353
-0.061430695161862725,0.34182903144210075,0.4090082976194636,14.367959170308993,231.5187419337982,-118.0170136374171,303.7514786955696
-0.39745737239208084,0.27283491361561824,0.1525079636644091,-34.895342213773624,221.24504898919537,-51.136703179707965,256.38323959318706
-0.3420555263797298,0.27899686908598753,0.1908068923872106,-6.954710145100293,203.88307247578814,-38.89435423057327,218.11220800535526
-0.009109423194490374,0.3917374365549666,0.4166441929640076,-4.999163379544941,142.70233473504447,-72.49583167748648,192.0137419330773
-0.2895109860750521,0.2878140324873125,0.24713139002642007,45.28567266880467,169.99274969853332,-59.78955097189822,184.3216273161675
-0.13506367557282206,0.30552811565852,0.382780563756062,70.42233316017378,277.5608270316643,-145.13930020849895,354.4701483507815
-0.21415144765515753,0.29035097409853255,0.32541974511924154,91.6456417057276,217.93215774229162,-111.16487334026016,270.1734697773409
-0.09863413748017502,0.3230024140385967,0.4012446143243904,40.49102644227938,266.10266525989925,-139.0892731384161,345.9954614325028
-0.2538134602770655,0.2924150961705696,0.2898197199916337,72.72335384203708,180.12707160351607,-87.89024226291289,218.65289252337928
-0.17823356396805834,0.2978732172290345,0.358701061505341,86.54681724499652,256.0627791457441,-134.8044571673818,324.6749218921686
-0.48599343277765616,0.22150747860738812,0.12233665110644304,-4.575669313837604,146.10047779796741,-86.61277975837434,211.0452906081515
-0.05251117038378622,0.366008730716488,0.4225347996452525,12.48044936882631,209.70178342699373,-107.93371233570066,276.5185090983853
-0.45593879784699926,0.2521132536901302,0.12862677777482748,-26.26812353067195,173.22770132772501,-79.67204982421521,233.00455799854615
-0.36985780612461105,0.29022490845629634,0.17648205181219195,-21.04193678686525,200.82965014611685,-33.20639794880757,219.7934277430986
-0.42593969862152214,0.27975028612231223,0.14245536108349063,-32.84238502806695,191.40469085177858,-59.79684385622514,233.93920597673718
-0.3182547070005043,0.29617511449369327,0.22488094715298387,18.506214874822803,161.39200838634267,-39.172299195594114,167.35146323382114
-0.12495591259431399,0.32345735692648636,0.4007833019847032,51.796462717250805,280.3684560634489,-151.21057874256908,367.91462025152805
-0.027825536651741145,0.3931580142943419,0.42939191385644926,11.118334891459746,171.0777363665388,-82.88688843751052,219.316708233136
-0.0749086713199777,0.35635391947425643,0.4230757572513775,27.64236986044928,239.70534835340968,-125.55769699317963,314.46929351959295
-0.1509950879450077,0.3193941792276893,0.39233802284595926,64.7981266686618,278.8968740262437,-152.74263152167958,365.92513311227316
-0.011850629575871685,0.41491987843489786,0.4338884132578175,11.965667884953879,151.09653842175373,-70.58673690684043,190.0337665129941
-0.2089373411495799,0.3083236080244515,0.3505604884477975,79.46173239278234,219.94315614813087,-133.45440392603425,301.06864402915795
-0.3959011772400963,0.30131092207948473,0.16391410511368315,-26.116530303002065,191.50008489009434,-36.29058942109704,215.18990236447553
-0.34383428501702945,0.30259946287972506,0.20499206950039092,-0.6654120234115055,166.8089277774497,-27.74701327535928,173.91477241076365
-0.4854377846787766,0.2508243399095399,0.12545056127119852,-11.090030943873629,118.49131452010415,-86.62960972904888,194.91362341578
-0.24174168900282478,0.3054618505493598,0.3175856091201478,76.25270614954502,183.12814000958824,-104.20258915566879,240.75072870268048
-0.09821029117153912,0.34604298163889463,0.4200433216255298,36.63201770180822,265.88252933185254,-140.55464450129168,348.65804863272047
-0.45507600007390914,0.2812359266561811,0.1331290047428382,-25.07607590222429,148.57098926609655,-71.00584077444277,203.84605492901363
-0.1760237081058395,0.31747220219561534,0.3816881203763932,70.07253189982299,263.3048863898412,-150.78662997924346,352.134926149309
-0.04774753643668478,0.3928269485377567,0.44023148313082694,24.733979779644486,201.21234025222853,-97.456351884248,254.19405035929535
-0.42234992479362427,0.3100670005070772,0.15056603572714564,-24.336486452777386,166.48880236321565,-46.20206764393503,196.8919285602634
-0.12559307743165982,0.3419911439582124,0.418805069361014,45.68609234937116,283.4381128335884,-153.59480809995006,374.4987293280925
-0.3687300101304662,0.3171326160588218,0.1904016500195053,-7.592071641574805,164.86692188670656,-14.785618785444957,170.7227768492052
-0.3010940980105904,0.3176436180981576,0.26305781565165925,42.55687432335249,124.09113600660378,-52.980650680412694,142.65207586105336
-0.07434587874087706,0.3800016887858709,0.4427412249177032,32.221197475165134,240.67451742169624,-117.65735341886636,304.52810410602746
-0.485488772551678,0.2799477654623195,0.12582204881697295,-8.21708153448182,91.5480556227737,-83.11683261440714,172.99146899828477
-0.32839821321184165,0.32459718267181237,0.23654328702142707,27.72616266019449,121.2716117251276,-24.25962271812982,117.80804453343936
-0.27971028802285447,0.31890616822053697,0.29154048420394796,53.59157222987595,132.16990113533006,-77.35726004404475,176.66404167642384
-0.35406852060761745,0.3296820682936193,0.21133160005569776,9.09814339905553,137.68718966020145,-5.804550349073271,133.74946365633537
-0.46110148677241575,0.3079015931627767,0.13199166126092304,-11.93555943011188,110.28043188631808,-65.2292361327682,162.43475497593926
-0.1525180444307594,0.3383743561720868,0.41355260902301055,51.48177676359782,284.61981406353175,-160.62150904085001,382.6276070356927
-0.39163789880797106,0.33216989300107386,0.17697715683038512,-12.509711980008646,164.06741234219695,-15.25187146155774,172.69888103121306
-0.20429575220446056,0.3245047369745486,0.3750815905533024,60.64179537238908,237.15743470780814,-146.65257621000882,331.7534594901471
-0.44458324778295855,0.32400440549795617,0.13925643930357953,-12.885544673764045,126.0006618030077,-50.9414398459683,159.5333259029699
-0.01591264339560794,0.435388772762534,0.453354510875528,27.82021449089096,164.07069065281954,-64.32217210172456,188.52241121849133
-0.10042634209968704,0.36837035985143696,0.44177534286204334,37.703877435666854,269.8508693473115,-135.82656215057574,345.56217228501305
-0.2400237422296037,0.323297579826781,0.343173319390472,67.5512531066822,175.35075011418337,-120.53834708604697,258.94859299326
-0.41711895171762636,0.3418647914531716,0.15814778626011808,-13.892314298094021,148.8295310158712,-29.188798292272885,164.21562093148322
-0.48707938502802456,0.3087211200070184,0.12286592092988954,4.119135139630046,61.72435334582034,-74.00689113773558,141.43433785696612
-0.17732732394382522,0.33732661697512545,0.4070919229907149,50.2899121313375,274.99167262660745,-161.97513959794446,378.1904622888262
-0.04522471975561326,0.4182298148590455,0.460892683694378,37.122616778544916,206.03093040428348,-84.62304546434348,240.12830977791262
-0.2639212278171197,0.32764713285988323,0.32305428185393414,56.865556292600445,148.6293775536803,-102.96462522194157,220.63008242244086
-0.46660099024909163,0.3364150977394644,0.12743245895361935,5.540618454086186,71.3773969058885,-55.245126272907775,117.83899291041857
-0.12713729132543922,0.36062517078552975,0.44013374787430226,39.96938988240276,288.923081083169,-151.05533799657798,376.801227503449
-0.44090028902111356,0.35396086628271595,0.1405463510816987,-1.2062062172536088,108.13573346785088,-40.57102904895219,129.4729739148584
-0.22477331237292575,0.3362831403588202,0.37898704831633456,42.11922765750041,212.71228392374445,-139.91159557217148,311.1061421525483
-0.0736535289597739,0.40200104326847524,0.4641061128844517,41.50858189362806,244.090089836669,-104.54098615642042,289.7542997153889
-0.3652220055102936,0.35806076235943773,0.21399442366379293,22.14710294727439,120.53779836094124,11.61473167133861,112.93802702683503
-0.3895849254154524,0.3634784325043239,0.18685760185627673,1.4706473170282806,144.76009215094848,2.749778970749876,144.1091249543607
-0.4884839747030569,0.3387813814184738,0.11655103425033438,23.0324305916226,31.566956203613344,-58.90284574916662,105.87038097230307
-0.3409228762333536,0.35425969333044116,0.24411066182725136,43.893668337324016,89.04397253295656,-5.616694515857965,77.72810520404408
-0.15405151520760713,0.35577559981794293,0.43698950548982496,38.32867588975993,293.6798752386872,-160.34247760864324,391.9052514822162
-0.012353076631736737,0.4587733894797612,0.47139031034649176,38.99078027552386,189.14361342009795,-54.60399593013386,197.14339828494943
-0.24328177816456725,0.33765369653375155,0.36238800579959934,46.10106664741774,185.69898077156088,-129.4474073415505,279.85423441332244
-0.4645050558761231,0.36443868726136364,0.1230988316085618,19.358307249409293,53.68873467934452,-44.91134114310732,90.93397032514586
-0.20057014110698113,0.34074092313076354,0.4031187670440196,43.57669584863078,255.48980052634073,-156.1844676734762,359.47368344769154
-0.4138982948451139,0.37255391912793345,0.16263727469882308,-4.726909861154994,137.4638556929337,-18.832825511944904,143.64003795641585
-0.3184958047692302,0.34959233241716803,0.2733066961080077,48.9584111127683,81.28498264172825,-37.15109153744574,95.73505957357496
-0.10122303931411958,0.38809671511221744,0.46432854843030047,40.41289391642013,275.0202616704236,-124.14978892270236,335.2528775907372
-0.438055768672893,0.38512118238584625,0.13831936586248286,11.421185108377685,88.62766133479981,-34.16793962295195,102.34948554517267
-0.29937623185978024,0.3487230972975165,0.30293796397584166,44.89549121864245,93.6978365080357,-67.74926747050156,142.68205574025825
-0.4880200474893771,0.3680206518345826,0.1076227148052922,42.813155008345106,8.898036661457965,-42.490413781665026,83.35162905037686
-0.1287545453743471,0.37773877016715085,0.4634103739456993,36.88247957742222,295.9698236585565,-142.44168127796587,372.70799633965044
-0.18004745943741457,0.354103891761375,0.43328545827093407,32.977644887742436,285.3235180759591,-162.36928239449531,390.10138293559527
-0.4619593920237383,0.39505497606190104,0.11516465036553725,37.511201997119,31.660938949525374,-33.23927940525623,67.35291040647175
-0.24252972856753813,0.3492003340601068,0.38696259600659233,23.20768419068742,201.92539686111365,-138.80229962535316,307.28565994273134
-0.22108911253211727,0.34738253047748924,0.402838924090322,35.02046360355703,240.19456226937092,-148.4405387767369,341.48486986400985
-0.3899033858253615,0.39659061651726446,0.19243776323925893,7.158302030338348,138.31546303281954,13.600647477449975,136.9205520639739
-0.4096142162887026,0.4030657716774203,0.1661656870798043,1.21810585819793,128.18864813094027,-15.467472299037837,130.3663838811276
-0.05028421118412335,0.43899678376873014,0.48587219906929,52.07768627076703,228.9533561343647,-72.2057727410099,242.58892079499452
-0.4868192982382061,0.3966614351380104,0.09562905621517606,64.45538507953472,-7.632277437554137,-23.035324057458123,79.35091788506689
-0.029724941448396713,0.4592611332635984,0.48827255762015587,53.70141690189031,210.2770064837635,-56.01489756940869,212.65252101047687
-0.4299366660968605,0.4105268172462396,0.14065849240221034,16.43254350036443,84.91945229156384,-32.59612264720653,96.29860281685036
-0.37034046523234704,0.3901156393255606,0.22120933550582347,35.70563389582824,107.55357039762518,33.407290144026575,111.13296312379404
-0.009418531389939977,0.4813368268793196,0.49072868024133515,46.76406637262579,209.27845443098232,-46.798551678288874,206.80413723354164
-0.07661743441063606,0.42086916147165426,0.4875205924072824,51.09632113160157,256.9023052100317,-88.69340911844277,281.2159814663917
